patch_filename,image_name,x,y,i,j,width,height,points
C5_size_512_512_3584.png,C5,512,3584,1,7,512,512,4x14
C5_size_512_512_4096.png,C5,512,4096,1,8,512,512,"4x15, 3x15"
C5_size_512_1024_3072.png,C5,1024,3072,2,6,512,512,6x13
C5_size_512_1024_3584.png,C5,1024,3584,2,7,512,512,"6x14, 5x14"
C5_size_512_1024_4096.png,C5,1024,4096,2,8,512,512,"5x15, 6x15, 6x16, 5x16"
C5_size_512_1536_3072.png,C5,1536,3072,3,6,512,512,"8x12, 8x13, 7x13"
C5_size_512_1536_3584.png,C5,1536,3584,3,7,512,512,"7x14, 8x14"
C5_size_512_1536_4096.png,C5,1536,4096,3,8,512,512,"8x15, 7x15, 8x16, 7x16"
C5_size_512_1536_4608.png,C5,1536,4608,3,9,512,512,"8x17, 7x17"
C5_size_512_2048_3072.png,C5,2048,3072,4,6,512,512,"9x12, 9x13"
C5_size_512_2048_3584.png,C5,2048,3584,4,7,512,512,9x14
C5_size_512_2048_4096.png,C5,2048,4096,4,8,512,512,"9x15, 9x16"
C5_size_512_2048_4608.png,C5,2048,4608,4,9,512,512,"9x17, 9x18"
C5_size_512_2560_2560.png,C5,2560,2560,5,5,512,512,"11x11, 10x11"
C5_size_512_2560_3072.png,C5,2560,3072,5,6,512,512,"11x12, 10x12, 11x13, 10x13"
C5_size_512_2560_3584.png,C5,2560,3584,5,7,512,512,"11x14, 10x14, 11x15, 10x15"
C5_size_512_2560_4096.png,C5,2560,4096,5,8,512,512,"11x16, 10x16"
C5_size_512_2560_4608.png,C5,2560,4608,5,9,512,512,"11x17, 10x17, 11x18, 10x18"
C5_size_512_2560_5120.png,C5,2560,5120,5,10,512,512,11x19
C5_size_512_3072_2048.png,C5,3072,2048,6,4,512,512,13x9
C5_size_512_3072_2560.png,C5,3072,2560,6,5,512,512,"12x10, 13x10, 13x11, 12x11"
C5_size_512_3072_3072.png,C5,3072,3072,6,6,512,512,"12x12, 13x12, 13x13, 12x13"
C5_size_512_3072_3584.png,C5,3072,3584,6,7,512,512,"13x14, 12x14"
C5_size_512_3072_4096.png,C5,3072,4096,6,8,512,512,"13x15, 12x15, 13x16, 12x16"
C5_size_512_3072_4608.png,C5,3072,4608,6,9,512,512,"13x17, 12x17, 13x18, 12x18"
C5_size_512_3072_5120.png,C5,3072,5120,6,10,512,512,"13x19, 12x19"
C5_size_512_3584_2048.png,C5,3584,2048,7,4,512,512,"15x8, 15x9, 14x9"
C5_size_512_3584_2560.png,C5,3584,2560,7,5,512,512,"15x10, 14x10, 15x11, 14x11"
C5_size_512_3584_3072.png,C5,3584,3072,7,6,512,512,"15x12, 14x12, 15x13, 14x13"
C5_size_512_3584_3584.png,C5,3584,3584,7,7,512,512,"15x14, 14x14"
C5_size_512_3584_4096.png,C5,3584,4096,7,8,512,512,"15x15, 14x15, 15x16, 14x16"
C5_size_512_3584_4608.png,C5,3584,4608,7,9,512,512,"15x17, 14x17, 15x18, 14x18"
C5_size_512_3584_5120.png,C5,3584,5120,7,10,512,512,"14x19, 15x19, 14x20, 15x20"
C5_size_512_4096_2048.png,C5,4096,2048,8,4,512,512,"16x8, 16x9"
C5_size_512_4096_2560.png,C5,4096,2560,8,5,512,512,"16x10, 16x11"
C5_size_512_4096_3072.png,C5,4096,3072,8,6,512,512,"16x12, 16x13"
C5_size_512_4096_3584.png,C5,4096,3584,8,7,512,512,16x14
C5_size_512_4096_4096.png,C5,4096,4096,8,8,512,512,"16x15, 16x16"
C5_size_512_4096_4608.png,C5,4096,4608,8,9,512,512,"16x17, 16x18"
C5_size_512_4096_5120.png,C5,4096,5120,8,10,512,512,"16x19, 16x20"
C5_size_512_4096_5632.png,C5,4096,5632,8,11,512,512,16x21
C5_size_512_4608_1536.png,C5,4608,1536,9,3,512,512,"17x7, 18x7"
C5_size_512_4608_2048.png,C5,4608,2048,9,4,512,512,"18x8, 17x8, 18x9, 17x9"
C5_size_512_4608_2560.png,C5,4608,2560,9,5,512,512,"18x10, 17x10, 18x11, 17x11"
C5_size_512_4608_3072.png,C5,4608,3072,9,6,512,512,"17x12, 18x12, 17x13, 18x13"
C5_size_512_4608_3584.png,C5,4608,3584,9,7,512,512,"17x14, 18x14"
C5_size_512_4608_4096.png,C5,4608,4096,9,8,512,512,"18x15, 17x15, 17x16, 18x16"
C5_size_512_4608_4608.png,C5,4608,4608,9,9,512,512,"18x17, 17x17, 17x18, 18x18"
C5_size_512_4608_5120.png,C5,4608,5120,9,10,512,512,"17x19, 18x19, 17x20, 18x20"
C5_size_512_4608_5632.png,C5,4608,5632,9,11,512,512,17x21
C5_size_512_5120_1024.png,C5,5120,1024,10,2,512,512,"19x6, 20x6"
C5_size_512_5120_1536.png,C5,5120,1536,10,3,512,512,"20x7, 19x7, 19x8"
C5_size_512_5120_2048.png,C5,5120,2048,10,4,512,512,"20x8, 20x9, 19x9"
C5_size_512_5120_2560.png,C5,5120,2560,10,5,512,512,"20x10, 19x10, 19x11, 20x11"
C5_size_512_5120_3072.png,C5,5120,3072,10,6,512,512,"20x12, 19x12, 20x13, 19x13"
C5_size_512_5120_3584.png,C5,5120,3584,10,7,512,512,"20x14, 19x14"
C5_size_512_5120_4096.png,C5,5120,4096,10,8,512,512,"20x15, 19x15, 20x16, 19x16"
C5_size_512_5120_4608.png,C5,5120,4608,10,9,512,512,"20x17, 19x17, 20x18, 19x18"
C5_size_512_5120_5120.png,C5,5120,5120,10,10,512,512,"19x19, 20x19, 19x20"
C5_size_512_5632_2048.png,C5,5632,2048,11,4,512,512,"21x8, 21x9"
C5_size_512_5632_2560.png,C5,5632,2560,11,5,512,512,"21x10, 21x11, 22x11"
C5_size_512_5632_3072.png,C5,5632,3072,11,6,512,512,"22x12, 21x12, 22x13, 21x13"
C5_size_512_5632_3584.png,C5,5632,3584,11,7,512,512,"22x14, 21x14, 22x15"
C5_size_512_5632_4096.png,C5,5632,4096,11,8,512,512,"21x15, 22x16, 21x16"
C5_size_512_5632_4608.png,C5,5632,4608,11,9,512,512,"21x17, 21x18"
C5_size_512_6144_3584.png,C5,6144,3584,12,7,512,512,23x14
C5_size_512_6144_4096.png,C5,6144,4096,12,8,512,512,"23x15, 23x16"
