patch_filename,image_name,x,y,i,j,width,height,points
B4_size_512_1024_4608.png,B4,1024,4608,2,9,512,512,"6x17, 6x18"
B4_size_512_1024_5120.png,B4,1024,5120,2,10,512,512,"6x19, 6x20"
B4_size_512_1024_5632.png,B4,1024,5632,2,11,512,512,"6x21, 6x22"
B4_size_512_1024_6144.png,B4,1024,6144,2,12,512,512,6x23
B4_size_512_1024_6656.png,B4,1024,6656,2,13,512,512,"6x24, 6x25"
B4_size_512_1024_7168.png,B4,1024,7168,2,14,512,512,"6x26, 6x27"
B4_size_512_1024_7680.png,B4,1024,7680,2,15,512,512,"6x28, 6x29"
B4_size_512_1024_8192.png,B4,1024,8192,2,16,512,512,6x30
B4_size_512_1024_8704.png,B4,1024,8704,2,17,512,512,6x31
B4_size_512_1536_3072.png,B4,1536,3072,3,6,512,512,8x13
B4_size_512_1536_3584.png,B4,1536,3584,3,7,512,512,"7x14, 8x14, 8x15"
B4_size_512_1536_4096.png,B4,1536,4096,3,8,512,512,"7x15, 8x16, 7x16"
B4_size_512_1536_4608.png,B4,1536,4608,3,9,512,512,"8x17, 7x17, 7x18, 8x18"
B4_size_512_1536_5120.png,B4,1536,5120,3,10,512,512,"7x19, 8x19, 8x20, 7x20"
B4_size_512_1536_5632.png,B4,1536,5632,3,11,512,512,"8x21, 7x21, 7x22"
B4_size_512_1536_6144.png,B4,1536,6144,3,12,512,512,"8x22, 8x23, 7x23"
B4_size_512_1536_6656.png,B4,1536,6656,3,13,512,512,"8x24, 7x24, 7x25, 8x25"
B4_size_512_1536_7168.png,B4,1536,7168,3,14,512,512,"7x26, 8x26, 7x27, 8x27"
B4_size_512_1536_7680.png,B4,1536,7680,3,15,512,512,"8x28, 7x28, 7x29, 8x29"
B4_size_512_1536_8192.png,B4,1536,8192,3,16,512,512,"7x30, 8x30"
B4_size_512_1536_8704.png,B4,1536,8704,3,17,512,512,"7x31, 8x31"
B4_size_512_2048_3072.png,B4,2048,3072,4,6,512,512,9x13
B4_size_512_2048_3584.png,B4,2048,3584,4,7,512,512,"10x14, 9x14"
B4_size_512_2048_4096.png,B4,2048,4096,4,8,512,512,"9x15, 10x16, 9x16"
B4_size_512_2048_4608.png,B4,2048,4608,4,9,512,512,"9x17, 9x18"
B4_size_512_2048_5120.png,B4,2048,5120,4,10,512,512,"9x19, 9x20"
B4_size_512_2048_5632.png,B4,2048,5632,4,11,512,512,"9x21, 10x22"
B4_size_512_2048_6144.png,B4,2048,6144,4,12,512,512,"9x22, 9x23"
B4_size_512_2048_6656.png,B4,2048,6656,4,13,512,512,"9x24, 9x25"
B4_size_512_2048_7168.png,B4,2048,7168,4,14,512,512,"9x26, 9x27"
B4_size_512_2048_7680.png,B4,2048,7680,4,15,512,512,"10x28, 9x28, 9x29"
B4_size_512_2048_8192.png,B4,2048,8192,4,16,512,512,9x30
B4_size_512_2560_3584.png,B4,2560,3584,5,7,512,512,"11x14, 11x15, 10x15"
B4_size_512_2560_4096.png,B4,2560,4096,5,8,512,512,11x16
B4_size_512_2560_4608.png,B4,2560,4608,5,9,512,512,"10x17, 11x17, 11x18, 10x18"
B4_size_512_2560_5120.png,B4,2560,5120,5,10,512,512,"11x19, 10x19, 11x20, 10x20"
B4_size_512_2560_5632.png,B4,2560,5632,5,11,512,512,"10x21, 11x21, 11x22"
B4_size_512_2560_6144.png,B4,2560,6144,5,12,512,512,"11x23, 10x23"
B4_size_512_2560_6656.png,B4,2560,6656,5,13,512,512,"10x24, 11x24, 10x25, 11x25"
B4_size_512_2560_7168.png,B4,2560,7168,5,14,512,512,"10x26, 11x26, 11x27, 10x27"
B4_size_512_2560_7680.png,B4,2560,7680,5,15,512,512,"11x28, 11x29, 10x29"
B4_size_512_2560_8192.png,B4,2560,8192,5,16,512,512,"11x30, 10x30"
B4_size_512_3072_3584.png,B4,3072,3584,6,7,512,512,12x14
B4_size_512_3072_4096.png,B4,3072,4096,6,8,512,512,"13x15, 12x15, 13x16, 12x16"
B4_size_512_3072_4608.png,B4,3072,4608,6,9,512,512,"12x17, 13x17, 12x18, 13x18"
B4_size_512_3072_5120.png,B4,3072,5120,6,10,512,512,"12x19, 13x19, 12x20, 13x20"
B4_size_512_3072_5632.png,B4,3072,5632,6,11,512,512,"13x21, 12x21, 12x22"
B4_size_512_3072_6144.png,B4,3072,6144,6,12,512,512,"13x22, 12x23, 13x23"
B4_size_512_3072_6656.png,B4,3072,6656,6,13,512,512,"13x24, 12x24, 13x25, 12x25"
B4_size_512_3072_7168.png,B4,3072,7168,6,14,512,512,"13x26, 12x26, 13x27, 12x27"
B4_size_512_3072_7680.png,B4,3072,7680,6,15,512,512,"12x28, 13x28, 13x29, 12x29"
B4_size_512_3072_8192.png,B4,3072,8192,6,16,512,512,"13x30, 12x30"
B4_size_512_3584_4096.png,B4,3584,4096,7,8,512,512,"14x15, 15x16, 14x16"
B4_size_512_3584_4608.png,B4,3584,4608,7,9,512,512,"15x17, 14x17, 15x18, 14x18"
B4_size_512_3584_5120.png,B4,3584,5120,7,10,512,512,"15x19, 14x19, 15x20, 14x20"
B4_size_512_3584_5632.png,B4,3584,5632,7,11,512,512,"14x21, 15x21, 15x22, 14x22"
B4_size_512_3584_6144.png,B4,3584,6144,7,12,512,512,"15x23, 14x23"
B4_size_512_3584_6656.png,B4,3584,6656,7,13,512,512,"15x24, 14x24, 15x25, 14x25"
B4_size_512_3584_7168.png,B4,3584,7168,7,14,512,512,"15x26, 14x26, 15x27, 14x27"
B4_size_512_3584_7680.png,B4,3584,7680,7,15,512,512,"15x28, 14x28, 15x29, 14x29"
B4_size_512_3584_8192.png,B4,3584,8192,7,16,512,512,14x30
B4_size_512_4096_4608.png,B4,4096,4608,8,9,512,512,"16x17, 16x18"
B4_size_512_4096_5120.png,B4,4096,5120,8,10,512,512,"16x19, 16x20"
B4_size_512_4096_5632.png,B4,4096,5632,8,11,512,512,16x21
B4_size_512_4096_6144.png,B4,4096,6144,8,12,512,512,16x22
B4_size_512_4096_6656.png,B4,4096,6656,8,13,512,512,"16x24, 17x25, 16x25"
B4_size_512_4096_7168.png,B4,4096,7168,8,14,512,512,"16x26, 16x27"
B4_size_512_4096_7680.png,B4,4096,7680,8,15,512,512,"17x28, 16x28, 16x29, 17x29"
B4_size_512_4096_8192.png,B4,4096,8192,8,16,512,512,16x30
B4_size_512_4608_4608.png,B4,4608,4608,9,9,512,512,"17x17, 18x17, 17x18, 18x18"
B4_size_512_4608_5120.png,B4,4608,5120,9,10,512,512,"17x19, 18x19, 17x20, 18x20"
B4_size_512_4608_5632.png,B4,4608,5632,9,11,512,512,"17x21, 18x21"
B4_size_512_4608_6144.png,B4,4608,6144,9,12,512,512,"17x22, 18x22, 18x23"
