patch_filename,image_name,x,y,i,j,width,height,points
A1_size_512_0_2560.png,A1,0,2560,0,5,512,512,3x14
A1_size_512_0_3072.png,A1,0,3072,0,6,512,512,3x17
A1_size_512_0_3584.png,A1,0,3584,0,7,512,512,"3x18, 3x19"
A1_size_512_0_4096.png,A1,0,4096,0,8,512,512,"3x20, 3x21"
A1_size_512_512_2560.png,A1,512,2560,1,5,512,512,"4x14, 5x14, 4x15, 5x15"
A1_size_512_512_3072.png,A1,512,3072,1,6,512,512,"4x16, 5x16, 5x17, 4x17"
A1_size_512_512_3584.png,A1,512,3584,1,7,512,512,"4x18, 5x18, 4x19, 5x19"
A1_size_512_512_4096.png,A1,512,4096,1,8,512,512,"5x20, 4x20, 5x21, 4x21, 4x22, 5x22"
A1_size_512_512_4608.png,A1,512,4608,1,9,512,512,"5x23, 4x23, 5x24, 4x24"
A1_size_512_512_5120.png,A1,512,5120,1,10,512,512,5x25
A1_size_512_512_5632.png,A1,512,5632,1,11,512,512,"5x27, 5x28"
A1_size_512_1024_2560.png,A1,1024,2560,2,5,512,512,"8x14, 7x14, 6x14, 8x15, 7x15"
A1_size_512_1024_3072.png,A1,1024,3072,2,6,512,512,"6x15, 6x16, 8x16, 7x16, 6x17, 8x17, 7x17"
A1_size_512_1024_3584.png,A1,1024,3584,2,7,512,512,"6x18, 8x18, 7x18, 6x19, 8x19, 7x19"
A1_size_512_1024_4096.png,A1,1024,4096,2,8,512,512,"8x20, 7x20, 6x20, 7x21, 8x21, 6x21, 6x22, 7x22"
A1_size_512_1024_4608.png,A1,1024,4608,2,9,512,512,"8x22, 6x23, 8x23, 7x23, 6x24, 8x24, 7x24"
A1_size_512_1024_5120.png,A1,1024,5120,2,10,512,512,"7x25, 6x25, 8x25, 7x26, 8x26"
A1_size_512_1024_5632.png,A1,1024,5632,2,11,512,512,"7x27, 8x27, 7x28, 6x28"
A1_size_512_1536_2560.png,A1,1536,2560,3,5,512,512,"9x13, 10x13, 10x14, 9x14, 10x15, 9x15"
A1_size_512_1536_3072.png,A1,1536,3072,3,6,512,512,"10x16, 9x16, 10x17, 9x17"
A1_size_512_1536_3584.png,A1,1536,3584,3,7,512,512,"10x18, 9x18, 10x19, 9x19"
A1_size_512_1536_4096.png,A1,1536,4096,3,8,512,512,"9x20, 10x20, 10x21, 9x21, 10x22, 9x22"
A1_size_512_1536_4608.png,A1,1536,4608,3,9,512,512,"9x23, 10x23, 10x24, 9x24"
A1_size_512_1536_5120.png,A1,1536,5120,3,10,512,512,"10x25, 9x25, 9x26, 10x26"
A1_size_512_1536_5632.png,A1,1536,5632,3,11,512,512,"10x27, 9x27, 10x28"
A1_size_512_2048_2048.png,A1,2048,2048,4,4,512,512,12x12
A1_size_512_2048_2560.png,A1,2048,2560,4,5,512,512,"11x13, 12x13, 11x14, 12x14, 11x15"
A1_size_512_2048_3072.png,A1,2048,3072,4,6,512,512,"12x15, 11x16, 12x16, 11x17, 12x17"
A1_size_512_2048_3584.png,A1,2048,3584,4,7,512,512,"11x18, 12x18, 11x19, 12x19"
A1_size_512_2048_4096.png,A1,2048,4096,4,8,512,512,"11x20, 12x20, 11x21, 12x21, 11x22"
A1_size_512_2048_4608.png,A1,2048,4608,4,9,512,512,"12x22, 11x23, 12x23, 11x24, 12x24"
A1_size_512_2048_5120.png,A1,2048,5120,4,10,512,512,"11x25, 12x25, 11x26, 12x26"
A1_size_512_2048_5632.png,A1,2048,5632,4,11,512,512,"11x27, 12x27, 11x28, 12x28"
A1_size_512_2560_2048.png,A1,2560,2048,5,4,512,512,13x12
A1_size_512_2560_2560.png,A1,2560,2560,5,5,512,512,"15x13, 14x13, 13x13, 15x14, 13x14, 14x14, 15x15, 14x15"
A1_size_512_2560_3072.png,A1,2560,3072,5,6,512,512,"13x15, 15x16, 14x16, 13x16, 14x17, 13x17, 15x17"
A1_size_512_2560_3584.png,A1,2560,3584,5,7,512,512,"15x18, 14x18, 13x18, 15x19, 13x19, 14x19"
A1_size_512_2560_4096.png,A1,2560,4096,5,8,512,512,"13x20, 14x20, 15x20, 14x21, 13x21, 15x21, 15x22, 14x22, 13x22"
A1_size_512_2560_4608.png,A1,2560,4608,5,9,512,512,"15x23, 14x23, 13x23, 15x24, 14x24, 13x24"
A1_size_512_2560_5120.png,A1,2560,5120,5,10,512,512,"15x25, 13x25, 14x25, 15x26, 13x26, 14x26"
A1_size_512_2560_5632.png,A1,2560,5632,5,11,512,512,"15x27, 14x27, 13x27, 14x28, 13x28"
A1_size_512_3072_2048.png,A1,3072,2048,6,4,512,512,16x12
A1_size_512_3072_2560.png,A1,3072,2560,6,5,512,512,"17x13, 16x13, 17x14, 16x14, 17x15, 16x15"
A1_size_512_3072_3072.png,A1,3072,3072,6,6,512,512,"16x16, 17x16, 16x17, 17x17"
A1_size_512_3072_3584.png,A1,3072,3584,6,7,512,512,"16x18, 17x18, 16x19, 17x19"
A1_size_512_3072_4096.png,A1,3072,4096,6,8,512,512,"17x20, 16x20, 16x21, 17x21, 16x22"
A1_size_512_3072_4608.png,A1,3072,4608,6,9,512,512,"17x22, 17x23, 16x23, 17x24, 16x24"
A1_size_512_3072_5120.png,A1,3072,5120,6,10,512,512,"17x25, 16x25, 17x26, 16x26"
A1_size_512_3072_5632.png,A1,3072,5632,6,11,512,512,"17x27, 16x27"
A1_size_512_3584_2048.png,A1,3584,2048,7,4,512,512,19x12
A1_size_512_3584_2560.png,A1,3584,2560,7,5,512,512,"19x13, 18x13, 18x14, 19x14, 18x15, 19x15"
A1_size_512_3584_3072.png,A1,3584,3072,7,6,512,512,"19x16, 18x16, 19x17, 18x17"
A1_size_512_3584_3584.png,A1,3584,3584,7,7,512,512,"19x18, 18x18, 19x19, 18x19"
A1_size_512_3584_4096.png,A1,3584,4096,7,8,512,512,"18x20, 19x20, 19x21, 18x21, 18x22"
A1_size_512_3584_4608.png,A1,3584,4608,7,9,512,512,"19x22, 19x23, 18x23, 18x24, 19x24"
A1_size_512_3584_5120.png,A1,3584,5120,7,10,512,512,"18x25, 19x25, 18x26, 19x26"
A1_size_512_3584_5632.png,A1,3584,5632,7,11,512,512,"18x27, 19x27"
A1_size_512_4096_2048.png,A1,4096,2048,8,4,512,512,"22x12, 21x12, 20x12"
A1_size_512_4096_2560.png,A1,4096,2560,8,5,512,512,"22x13, 20x13, 21x13, 22x14, 20x14, 21x14, 22x15, 21x15, 20x15"
A1_size_512_4096_3072.png,A1,4096,3072,8,6,512,512,"22x16, 21x16, 20x16, 22x17, 21x17, 20x17"
A1_size_512_4096_3584.png,A1,4096,3584,8,7,512,512,"22x18, 21x18, 20x18, 21x19, 22x19, 20x19"
A1_size_512_4096_4096.png,A1,4096,4096,8,8,512,512,"22x20, 20x20, 21x20, 22x21, 20x21, 21x21, 22x22, 21x22"
A1_size_512_4096_4608.png,A1,4096,4608,8,9,512,512,"20x22, 22x23, 21x23, 20x23, 22x24, 20x24, 21x24"
A1_size_512_4096_5120.png,A1,4096,5120,8,10,512,512,"22x25, 21x25, 20x25, 22x26, 21x26, 20x26"
A1_size_512_4096_5632.png,A1,4096,5632,8,11,512,512,"21x27, 22x27, 20x27"
A1_size_512_4608_2048.png,A1,4608,2048,9,4,512,512,23x12
A1_size_512_4608_2560.png,A1,4608,2560,9,5,512,512,"24x13, 23x13, 24x14, 23x14, 24x15"
A1_size_512_4608_3072.png,A1,4608,3072,9,6,512,512,"23x15, 24x16, 23x16, 24x17, 23x17"
A1_size_512_4608_3584.png,A1,4608,3584,9,7,512,512,"23x18, 24x18, 24x19, 23x19"
A1_size_512_4608_4096.png,A1,4608,4096,9,8,512,512,"24x20, 23x20, 24x21, 23x21, 23x22, 24x22"
A1_size_512_4608_4608.png,A1,4608,4608,9,9,512,512,"24x23, 23x23, 23x24, 24x24"
A1_size_512_4608_5120.png,A1,4608,5120,9,10,512,512,"23x25, 24x25, 24x26, 23x26"
A1_size_512_4608_5632.png,A1,4608,5632,9,11,512,512,24x27
A1_size_512_5120_2048.png,A1,5120,2048,10,4,512,512,"26x12, 25x12"
A1_size_512_5120_2560.png,A1,5120,2560,10,5,512,512,"26x13, 25x13, 26x14, 25x14, 26x15, 25x15"
A1_size_512_5120_3072.png,A1,5120,3072,10,6,512,512,"26x16, 25x16, 26x17, 25x17"
A1_size_512_5120_3584.png,A1,5120,3584,10,7,512,512,"26x18, 25x18, 26x19, 25x19"
A1_size_512_5120_4096.png,A1,5120,4096,10,8,512,512,"25x20, 25x21, 25x22"
A1_size_512_5120_4608.png,A1,5120,4608,10,9,512,512,"25x23, 25x24"
A1_size_512_5120_5120.png,A1,5120,5120,10,10,512,512,"25x25, 25x26"
