patch_filename,image_name,x,y,i,j,width,height,points
E1_size_512_0_3072.png,E1,0,3072,0,6,512,512,"2x12, 2x13"
E1_size_512_0_3584.png,E1,0,3584,0,7,512,512,"2x14, 2x15"
E1_size_512_0_4096.png,E1,0,4096,0,8,512,512,2x16
E1_size_512_0_4608.png,E1,0,4608,0,9,512,512,"2x17, 2x18"
E1_size_512_512_2048.png,E1,512,2048,1,4,512,512,4x9
E1_size_512_512_2560.png,E1,512,2560,1,5,512,512,"4x10, 4x11, 3x11"
E1_size_512_512_3072.png,E1,512,3072,1,6,512,512,"4x12, 3x12, 4x13, 3x13"
E1_size_512_512_3584.png,E1,512,3584,1,7,512,512,"4x14, 3x14, 4x15, 3x15"
E1_size_512_512_4096.png,E1,512,4096,1,8,512,512,"4x16, 3x16"
E1_size_512_512_4608.png,E1,512,4608,1,9,512,512,"4x17, 3x17, 4x18, 3x18"
E1_size_512_512_5120.png,E1,512,5120,1,10,512,512,"3x19, 4x19"
E1_size_512_1024_1536.png,E1,1024,1536,2,3,512,512,6x8
E1_size_512_1024_2048.png,E1,1024,2048,2,4,512,512,"5x9, 6x9"
E1_size_512_1024_2560.png,E1,1024,2560,2,5,512,512,"5x10, 6x10, 5x11, 6x11"
E1_size_512_1024_3072.png,E1,1024,3072,2,6,512,512,"5x12, 6x12, 5x13, 6x13"
E1_size_512_1024_3584.png,E1,1024,3584,2,7,512,512,"5x14, 6x14, 5x15, 6x15"
E1_size_512_1024_4096.png,E1,1024,4096,2,8,512,512,"5x16, 6x16"
E1_size_512_1024_4608.png,E1,1024,4608,2,9,512,512,"5x17, 6x17, 5x18, 6x18"
E1_size_512_1024_5120.png,E1,1024,5120,2,10,512,512,"5x19, 6x19, 5x20, 6x20"
E1_size_512_1024_5632.png,E1,1024,5632,2,11,512,512,6x21
E1_size_512_1536_1024.png,E1,1536,1024,3,2,512,512,"8x5, 7x6, 8x6"
E1_size_512_1536_1536.png,E1,1536,1536,3,3,512,512,"8x7, 7x7, 7x8, 8x8"
E1_size_512_1536_2048.png,E1,1536,2048,3,4,512,512,"8x9, 7x9"
E1_size_512_1536_2560.png,E1,1536,2560,3,5,512,512,"8x10, 7x10, 8x11, 7x11"
E1_size_512_1536_3072.png,E1,1536,3072,3,6,512,512,"8x12, 7x12, 7x13, 8x13"
E1_size_512_1536_3584.png,E1,1536,3584,3,7,512,512,"8x14, 7x14, 8x15, 7x15"
E1_size_512_1536_4096.png,E1,1536,4096,3,8,512,512,"8x16, 7x16"
E1_size_512_1536_4608.png,E1,1536,4608,3,9,512,512,"8x17, 7x17, 8x18, 7x18"
E1_size_512_1536_5120.png,E1,1536,5120,3,10,512,512,"8x19, 7x19, 8x20, 7x20"
E1_size_512_1536_5632.png,E1,1536,5632,3,11,512,512,"7x21, 8x21, 8x22"
E1_size_512_1536_6144.png,E1,1536,6144,3,12,512,512,8x23
E1_size_512_1536_6656.png,E1,1536,6656,3,13,512,512,8x24
E1_size_512_2048_512.png,E1,2048,512,4,1,512,512,9x4
E1_size_512_2048_1024.png,E1,2048,1024,4,2,512,512,"9x5, 9x6"
E1_size_512_2048_1536.png,E1,2048,1536,4,3,512,512,9x7
E1_size_512_2048_2048.png,E1,2048,2048,4,4,512,512,"9x8, 9x9"
E1_size_512_2048_2560.png,E1,2048,2560,4,5,512,512,"9x10, 9x11"
E1_size_512_2048_3072.png,E1,2048,3072,4,6,512,512,"9x12, 9x13"
E1_size_512_2048_3584.png,E1,2048,3584,4,7,512,512,"9x14, 9x15"
E1_size_512_2048_4096.png,E1,2048,4096,4,8,512,512,9x16
E1_size_512_2048_4608.png,E1,2048,4608,4,9,512,512,"9x17, 9x18"
E1_size_512_2048_5120.png,E1,2048,5120,4,10,512,512,"9x19, 9x20"
E1_size_512_2048_5632.png,E1,2048,5632,4,11,512,512,"9x21, 9x22"
E1_size_512_2048_6144.png,E1,2048,6144,4,12,512,512,9x23
E1_size_512_2048_6656.png,E1,2048,6656,4,13,512,512,"9x24, 9x25"
E1_size_512_2048_7168.png,E1,2048,7168,4,14,512,512,9x26
E1_size_512_2560_512.png,E1,2560,512,5,1,512,512,"11x3, 10x3, 10x4, 11x4"
E1_size_512_2560_1024.png,E1,2560,1024,5,2,512,512,"11x5, 10x5, 11x6, 10x6"
E1_size_512_2560_1536.png,E1,2560,1536,5,3,512,512,"11x7, 10x7, 11x8, 10x8"
E1_size_512_2560_2048.png,E1,2560,2048,5,4,512,512,"11x9, 10x9"
E1_size_512_2560_2560.png,E1,2560,2560,5,5,512,512,"11x10, 10x10, 10x11"
E1_size_512_2560_3072.png,E1,2560,3072,5,6,512,512,"11x12, 10x12, 11x13, 10x13"
E1_size_512_2560_3584.png,E1,2560,3584,5,7,512,512,"11x14, 10x14, 11x15, 10x15"
E1_size_512_2560_4096.png,E1,2560,4096,5,8,512,512,"10x16, 11x16"
E1_size_512_2560_4608.png,E1,2560,4608,5,9,512,512,"11x17, 10x17, 11x18, 10x18"
E1_size_512_2560_5120.png,E1,2560,5120,5,10,512,512,"11x19, 10x19, 10x20, 11x20"
E1_size_512_2560_5632.png,E1,2560,5632,5,11,512,512,"11x21, 10x21, 11x22, 10x22"
E1_size_512_2560_6144.png,E1,2560,6144,5,12,512,512,"10x23, 11x23"
E1_size_512_2560_6656.png,E1,2560,6656,5,13,512,512,"10x24, 11x24, 10x25, 11x25"
E1_size_512_2560_7168.png,E1,2560,7168,5,14,512,512,"11x26, 10x26, 11x27, 10x27"
E1_size_512_2560_7680.png,E1,2560,7680,5,15,512,512,11x28
E1_size_512_3072_512.png,E1,3072,512,6,1,512,512,"12x4, 13x4"
E1_size_512_3072_1024.png,E1,3072,1024,6,2,512,512,"13x5, 12x5, 12x6, 13x6"
E1_size_512_3072_1536.png,E1,3072,1536,6,3,512,512,"12x7, 13x7"
E1_size_512_3072_2048.png,E1,3072,2048,6,4,512,512,"12x8, 13x8, 13x9, 12x9"
E1_size_512_3072_2560.png,E1,3072,2560,6,5,512,512,"13x10, 12x10, 13x11, 12x11"
E1_size_512_3072_3072.png,E1,3072,3072,6,6,512,512,"12x12, 13x12, 13x13, 12x13"
E1_size_512_3072_3584.png,E1,3072,3584,6,7,512,512,"13x14, 12x14, 12x15, 13x15"
E1_size_512_3072_4096.png,E1,3072,4096,6,8,512,512,"13x16, 12x16"
E1_size_512_3072_4608.png,E1,3072,4608,6,9,512,512,"13x17, 12x17, 12x18, 13x18"
E1_size_512_3072_5120.png,E1,3072,5120,6,10,512,512,"13x19, 12x19, 13x20, 12x20"
E1_size_512_3072_5632.png,E1,3072,5632,6,11,512,512,"12x21, 13x21, 13x22, 12x22"
E1_size_512_3072_6144.png,E1,3072,6144,6,12,512,512,"13x23, 12x23"
E1_size_512_3072_6656.png,E1,3072,6656,6,13,512,512,"12x24, 13x24, 12x25, 13x25"
E1_size_512_3072_7168.png,E1,3072,7168,6,14,512,512,"12x26, 13x26, 13x27, 12x27"
E1_size_512_3072_7680.png,E1,3072,7680,6,15,512,512,"12x28, 13x28, 13x29"
E1_size_512_3584_1024.png,E1,3584,1024,7,2,512,512,"14x5, 14x6, 15x6"
E1_size_512_3584_1536.png,E1,3584,1536,7,3,512,512,"15x7, 14x7, 14x8"
E1_size_512_3584_2048.png,E1,3584,2048,7,4,512,512,"15x9, 14x9"
E1_size_512_3584_2560.png,E1,3584,2560,7,5,512,512,"15x10, 14x10, 15x11, 14x11"
E1_size_512_3584_3072.png,E1,3584,3072,7,6,512,512,"14x12, 15x12, 14x13, 15x13"
E1_size_512_3584_3584.png,E1,3584,3584,7,7,512,512,"15x14, 14x14, 14x15, 15x15"
E1_size_512_3584_4096.png,E1,3584,4096,7,8,512,512,"15x16, 14x16"
E1_size_512_3584_4608.png,E1,3584,4608,7,9,512,512,"14x17, 15x17, 15x18, 14x18"
E1_size_512_3584_5120.png,E1,3584,5120,7,10,512,512,"15x19, 14x19, 15x20, 14x20"
E1_size_512_3584_5632.png,E1,3584,5632,7,11,512,512,"15x21, 14x21, 15x22, 14x22"
E1_size_512_3584_6144.png,E1,3584,6144,7,12,512,512,"15x23, 14x23"
E1_size_512_3584_6656.png,E1,3584,6656,7,13,512,512,"15x24, 14x24, 15x25, 14x25"
E1_size_512_3584_7168.png,E1,3584,7168,7,14,512,512,"14x26, 15x26, 15x27, 14x27"
E1_size_512_3584_7680.png,E1,3584,7680,7,15,512,512,"14x28, 15x28, 15x29, 14x29"
E1_size_512_3584_8192.png,E1,3584,8192,7,16,512,512,"14x30, 15x30"
E1_size_512_4096_1536.png,E1,4096,1536,8,3,512,512,"16x7, 16x8"
E1_size_512_4096_2048.png,E1,4096,2048,8,4,512,512,16x9
E1_size_512_4096_2560.png,E1,4096,2560,8,5,512,512,"16x10, 16x11"
E1_size_512_4096_3072.png,E1,4096,3072,8,6,512,512,"16x12, 16x13"
E1_size_512_4096_3584.png,E1,4096,3584,8,7,512,512,"16x14, 16x15"
E1_size_512_4096_4096.png,E1,4096,4096,8,8,512,512,16x16
E1_size_512_4096_4608.png,E1,4096,4608,8,9,512,512,"16x17, 16x18"
E1_size_512_4096_5120.png,E1,4096,5120,8,10,512,512,"16x19, 16x20"
E1_size_512_4096_5632.png,E1,4096,5632,8,11,512,512,16x21
E1_size_512_4096_6144.png,E1,4096,6144,8,12,512,512,"16x22, 16x23"
E1_size_512_4096_6656.png,E1,4096,6656,8,13,512,512,"16x24, 16x25"
E1_size_512_4096_7168.png,E1,4096,7168,8,14,512,512,"16x26, 16x27"
E1_size_512_4096_7680.png,E1,4096,7680,8,15,512,512,"16x28, 16x29"
E1_size_512_4096_8192.png,E1,4096,8192,8,16,512,512,16x30
E1_size_512_4096_8704.png,E1,4096,8704,8,17,512,512,16x31
E1_size_512_4608_2048.png,E1,4608,2048,9,4,512,512,"17x8, 18x9, 17x9"
E1_size_512_4608_2560.png,E1,4608,2560,9,5,512,512,"17x10, 18x10, 18x11, 17x11"
E1_size_512_4608_3072.png,E1,4608,3072,9,6,512,512,"17x12, 18x12, 18x13, 17x13"
E1_size_512_4608_3584.png,E1,4608,3584,9,7,512,512,"17x14, 18x14, 18x15, 17x15"
E1_size_512_4608_4096.png,E1,4608,4096,9,8,512,512,"18x16, 17x16"
E1_size_512_4608_4608.png,E1,4608,4608,9,9,512,512,"17x17, 18x17, 17x18"
E1_size_512_4608_5120.png,E1,4608,5120,9,10,512,512,"18x19, 17x19, 18x20, 17x20"
E1_size_512_4608_5632.png,E1,4608,5632,9,11,512,512,"18x21, 17x21, 17x22, 18x22"
E1_size_512_4608_6144.png,E1,4608,6144,9,12,512,512,"18x23, 17x23"
E1_size_512_4608_6656.png,E1,4608,6656,9,13,512,512,"17x24, 18x24, 17x25, 18x25"
E1_size_512_4608_7168.png,E1,4608,7168,9,14,512,512,"18x26, 17x26, 17x27, 18x27"
E1_size_512_4608_7680.png,E1,4608,7680,9,15,512,512,"18x28, 17x28, 17x29, 18x29"
E1_size_512_4608_8192.png,E1,4608,8192,9,16,512,512,"18x30, 17x30"
E1_size_512_4608_8704.png,E1,4608,8704,9,17,512,512,"17x31, 18x31, 18x32"
E1_size_512_5120_2560.png,E1,5120,2560,10,5,512,512,"19x10, 20x10, 19x11, 20x11"
E1_size_512_5120_3072.png,E1,5120,3072,10,6,512,512,"20x12, 19x12, 19x13, 20x13"
E1_size_512_5120_3584.png,E1,5120,3584,10,7,512,512,"20x14, 19x14, 20x15, 19x15"
E1_size_512_5120_4096.png,E1,5120,4096,10,8,512,512,"20x16, 19x16"
E1_size_512_5120_4608.png,E1,5120,4608,10,9,512,512,"19x17, 20x17, 19x18, 20x18"
E1_size_512_5120_5120.png,E1,5120,5120,10,10,512,512,"20x19, 19x19, 20x20, 19x20"
E1_size_512_5120_5632.png,E1,5120,5632,10,11,512,512,"20x21, 19x21, 20x22, 19x22"
