patch_filename,image_name,x,y,i,j,width,height,points
G3_size_512_512_2560.png,G3,512,2560,1,5,512,512,4x11
G3_size_512_512_3072.png,G3,512,3072,1,6,512,512,"4x12, 4x13"
G3_size_512_512_3584.png,G3,512,3584,1,7,512,512,"4x14, 4x15, 3x15"
G3_size_512_512_4096.png,G3,512,4096,1,8,512,512,"3x16, 4x16"
G3_size_512_512_4608.png,G3,512,4608,1,9,512,512,"3x17, 4x17, 4x18, 3x18"
G3_size_512_512_5120.png,G3,512,5120,1,10,512,512,"4x19, 3x19, 4x20"
G3_size_512_512_5632.png,G3,512,5632,1,11,512,512,4x21
G3_size_512_512_6144.png,G3,512,6144,1,12,512,512,"3x23, 4x23"
G3_size_512_512_6656.png,G3,512,6656,1,13,512,512,4x24
G3_size_512_1024_2560.png,G3,1024,2560,2,5,512,512,"5x10, 6x10, 5x11, 6x11"
G3_size_512_1024_3072.png,G3,1024,3072,2,6,512,512,"6x12, 5x12, 5x13, 6x13"
G3_size_512_1024_3584.png,G3,1024,3584,2,7,512,512,"5x14, 6x14, 5x15, 6x15"
G3_size_512_1024_4096.png,G3,1024,4096,2,8,512,512,"5x16, 6x16"
G3_size_512_1024_4608.png,G3,1024,4608,2,9,512,512,"6x17, 5x17, 6x18, 5x18"
G3_size_512_1024_5120.png,G3,1024,5120,2,10,512,512,"6x19, 5x19, 5x20, 6x20"
G3_size_512_1024_5632.png,G3,1024,5632,2,11,512,512,"5x21, 6x21, 5x22, 6x22"
G3_size_512_1024_6144.png,G3,1024,6144,2,12,512,512,"5x23, 6x23, 6x24, 5x24"
G3_size_512_1024_6656.png,G3,1024,6656,2,13,512,512,6x25
G3_size_512_1536_2560.png,G3,1536,2560,3,5,512,512,"7x10, 8x10, 7x11, 8x11"
G3_size_512_1536_3072.png,G3,1536,3072,3,6,512,512,"8x12, 7x12, 8x13, 7x13"
G3_size_512_1536_3584.png,G3,1536,3584,3,7,512,512,"7x14, 8x14, 8x15, 7x15"
G3_size_512_1536_4096.png,G3,1536,4096,3,8,512,512,"8x16, 7x16"
G3_size_512_1536_4608.png,G3,1536,4608,3,9,512,512,"8x17, 7x17, 7x18, 8x18"
G3_size_512_1536_5120.png,G3,1536,5120,3,10,512,512,"8x19, 7x19, 7x20, 8x20"
G3_size_512_1536_5632.png,G3,1536,5632,3,11,512,512,"8x21, 7x21, 7x22, 8x22"
G3_size_512_1536_6144.png,G3,1536,6144,3,12,512,512,"8x23, 7x23"
G3_size_512_1536_6656.png,G3,1536,6656,3,13,512,512,"8x24, 7x24, 8x25, 7x25"
G3_size_512_1536_7168.png,G3,1536,7168,3,14,512,512,"7x26, 8x26"
G3_size_512_2048_3072.png,G3,2048,3072,4,6,512,512,"9x12, 9x13"
G3_size_512_2048_3584.png,G3,2048,3584,4,7,512,512,"9x14, 9x15"
G3_size_512_2048_4096.png,G3,2048,4096,4,8,512,512,9x16
G3_size_512_2048_4608.png,G3,2048,4608,4,9,512,512,"9x17, 9x18"
G3_size_512_2048_5120.png,G3,2048,5120,4,10,512,512,"9x19, 9x20"
G3_size_512_2048_5632.png,G3,2048,5632,4,11,512,512,"9x21, 9x22"
G3_size_512_2048_6144.png,G3,2048,6144,4,12,512,512,9x23
G3_size_512_2048_6656.png,G3,2048,6656,4,13,512,512,"9x24, 9x25"
G3_size_512_2048_7168.png,G3,2048,7168,4,14,512,512,9x26
G3_size_512_2560_2048.png,G3,2560,2048,5,4,512,512,"11x9, 10x9"
G3_size_512_2560_2560.png,G3,2560,2560,5,5,512,512,"10x10, 11x10"
G3_size_512_2560_3072.png,G3,2560,3072,5,6,512,512,"10x12, 11x12, 11x13, 10x13"
G3_size_512_2560_3584.png,G3,2560,3584,5,7,512,512,"11x14, 10x14, 10x15, 11x15"
G3_size_512_2560_4096.png,G3,2560,4096,5,8,512,512,"11x16, 10x16"
G3_size_512_2560_4608.png,G3,2560,4608,5,9,512,512,"10x17, 11x17, 10x18, 11x18"
G3_size_512_2560_5120.png,G3,2560,5120,5,10,512,512,"10x19, 11x19, 11x20, 10x20"
G3_size_512_2560_5632.png,G3,2560,5632,5,11,512,512,"10x21, 11x21, 10x22, 11x22"
G3_size_512_2560_6144.png,G3,2560,6144,5,12,512,512,"11x23, 10x23, 11x24"
G3_size_512_2560_6656.png,G3,2560,6656,5,13,512,512,"10x24, 11x25, 10x25"
G3_size_512_2560_7168.png,G3,2560,7168,5,14,512,512,"10x26, 11x26, 11x27, 10x27"
G3_size_512_3072_2048.png,G3,3072,2048,6,4,512,512,"13x9, 12x9"
G3_size_512_3072_2560.png,G3,3072,2560,6,5,512,512,"12x10, 13x10, 12x11, 13x11"
G3_size_512_3072_3072.png,G3,3072,3072,6,6,512,512,"12x12, 13x12, 12x13, 13x13"
G3_size_512_3072_3584.png,G3,3072,3584,6,7,512,512,"12x14, 13x14, 13x15, 12x15"
G3_size_512_3072_4096.png,G3,3072,4096,6,8,512,512,"12x16, 13x16"
G3_size_512_3072_4608.png,G3,3072,4608,6,9,512,512,"12x17, 13x17, 12x18, 13x18"
G3_size_512_3072_5120.png,G3,3072,5120,6,10,512,512,"13x19, 12x19, 13x20, 12x20"
G3_size_512_3072_5632.png,G3,3072,5632,6,11,512,512,"13x21, 12x21, 12x22, 13x22"
G3_size_512_3072_6144.png,G3,3072,6144,6,12,512,512,"13x23, 12x23"
G3_size_512_3072_6656.png,G3,3072,6656,6,13,512,512,"12x24, 13x24, 13x25, 12x25"
G3_size_512_3072_7168.png,G3,3072,7168,6,14,512,512,"13x26, 12x26, 12x27, 13x27"
G3_size_512_3584_2048.png,G3,3584,2048,7,4,512,512,"15x9, 14x9"
G3_size_512_3584_2560.png,G3,3584,2560,7,5,512,512,"15x10, 14x10, 15x11, 14x11"
G3_size_512_3584_3072.png,G3,3584,3072,7,6,512,512,"15x12, 14x12, 15x13, 14x13"
G3_size_512_3584_3584.png,G3,3584,3584,7,7,512,512,"15x14, 14x14, 15x15, 14x15"
G3_size_512_3584_4096.png,G3,3584,4096,7,8,512,512,"14x16, 15x16"
G3_size_512_3584_4608.png,G3,3584,4608,7,9,512,512,"15x17, 14x17, 15x18, 14x18"
G3_size_512_3584_5120.png,G3,3584,5120,7,10,512,512,"15x19, 14x19, 15x20, 14x20"
G3_size_512_3584_5632.png,G3,3584,5632,7,11,512,512,"15x21, 14x21, 15x22, 14x22"
G3_size_512_3584_6144.png,G3,3584,6144,7,12,512,512,"14x23, 15x23"
G3_size_512_3584_6656.png,G3,3584,6656,7,13,512,512,"15x24, 14x24, 15x25, 14x25"
G3_size_512_3584_7168.png,G3,3584,7168,7,14,512,512,"15x26, 14x26, 15x27, 14x27"
G3_size_512_4096_1536.png,G3,4096,1536,8,3,512,512,16x8
G3_size_512_4096_2048.png,G3,4096,2048,8,4,512,512,"17x9, 16x9, 17x10"
G3_size_512_4096_2560.png,G3,4096,2560,8,5,512,512,"16x10, 16x11"
G3_size_512_4096_3072.png,G3,4096,3072,8,6,512,512,"16x12, 16x13"
G3_size_512_4096_3584.png,G3,4096,3584,8,7,512,512,"16x14, 16x15"
G3_size_512_4096_4096.png,G3,4096,4096,8,8,512,512,16x16
G3_size_512_4096_4608.png,G3,4096,4608,8,9,512,512,"16x17, 16x18"
G3_size_512_4096_5120.png,G3,4096,5120,8,10,512,512,"16x19, 16x20"
G3_size_512_4096_5632.png,G3,4096,5632,8,11,512,512,"16x21, 16x22"
G3_size_512_4096_6144.png,G3,4096,6144,8,12,512,512,"16x23, 16x24"
