patch_filename,image_name,x,y,i,j,width,height,points
A2_size_512_0_3072.png,A2,0,3072,0,6,512,512,"2x16, 3x16, 3x17, 2x17"
A2_size_512_0_3584.png,A2,0,3584,0,7,512,512,"3x18, 2x18, 3x19, 2x19"
A2_size_512_0_4096.png,A2,0,4096,0,8,512,512,"2x20, 3x20, 2x21, 3x21, 3x22, 2x22"
A2_size_512_0_4608.png,A2,0,4608,0,9,512,512,"3x23, 2x23, 3x24, 2x24"
A2_size_512_0_5120.png,A2,0,5120,0,10,512,512,"3x25, 2x25, 3x26, 2x26"
A2_size_512_0_5632.png,A2,0,5632,0,11,512,512,"2x28, 3x29, 2x29"
A2_size_512_0_6144.png,A2,0,6144,0,12,512,512,"2x30, 3x30"
A2_size_512_512_3072.png,A2,512,3072,1,6,512,512,"5x16, 4x16, 4x17, 5x17"
A2_size_512_512_3584.png,A2,512,3584,1,7,512,512,"4x18, 5x18, 4x19, 5x19"
A2_size_512_512_4096.png,A2,512,4096,1,8,512,512,"5x20, 4x20, 4x21, 5x21, 5x22, 4x22"
A2_size_512_512_4608.png,A2,512,4608,1,9,512,512,"4x23, 4x24, 5x24"
A2_size_512_512_5120.png,A2,512,5120,1,10,512,512,"4x25, 5x25, 5x26, 4x26"
A2_size_512_512_5632.png,A2,512,5632,1,11,512,512,"4x27, 5x27, 4x28, 5x28, 4x29"
A2_size_512_512_6144.png,A2,512,6144,1,12,512,512,4x30
A2_size_512_1024_2560.png,A2,1024,2560,2,5,512,512,8x15
A2_size_512_1024_3072.png,A2,1024,3072,2,6,512,512,"8x16, 7x16, 6x16, 7x17, 6x17, 8x17"
A2_size_512_1024_3584.png,A2,1024,3584,2,7,512,512,"6x18, 7x18, 8x19, 6x19, 7x19"
A2_size_512_1024_4096.png,A2,1024,4096,2,8,512,512,"7x20, 6x20, 8x21, 7x21, 6x21, 8x22, 6x22"
A2_size_512_1024_4608.png,A2,1024,4608,2,9,512,512,"8x23, 6x23, 7x23, 6x24, 8x24, 7x24"
A2_size_512_1024_5120.png,A2,1024,5120,2,10,512,512,"6x25, 8x25, 7x25, 6x26, 8x26, 7x26"
A2_size_512_1024_5632.png,A2,1024,5632,2,11,512,512,"8x27, 6x27, 7x27, 8x28, 6x28, 7x28, 8x29, 6x29, 7x29"
A2_size_512_1024_6144.png,A2,1024,6144,2,12,512,512,8x30
A2_size_512_1536_2560.png,A2,1536,2560,3,5,512,512,"9x15, 10x15"
A2_size_512_1536_3072.png,A2,1536,3072,3,6,512,512,"10x16, 9x16, 10x17, 9x17"
A2_size_512_1536_3584.png,A2,1536,3584,3,7,512,512,"9x18, 10x18, 10x19, 9x19"
A2_size_512_1536_4096.png,A2,1536,4096,3,8,512,512,"10x20, 9x20, 10x21, 9x22"
A2_size_512_1536_4608.png,A2,1536,4608,3,9,512,512,"10x22, 10x23, 9x23, 10x24, 9x24"
A2_size_512_1536_5120.png,A2,1536,5120,3,10,512,512,"9x25, 10x25, 10x26, 9x26"
