patch_filename,image_name,x,y,i,j,width,height,points
C2_size_512_2048_5632.png,C2,2048,5632,4,11,512,512,"10x21, 9x22, 10x22"
C2_size_512_2048_6144.png,C2,2048,6144,4,12,512,512,"10x23, 9x23"
C2_size_512_2560_5632.png,C2,2560,5632,5,11,512,512,"11x21, 11x22"
C2_size_512_2560_6144.png,C2,2560,6144,5,12,512,512,11x23
C2_size_512_2560_6656.png,C2,2560,6656,5,13,512,512,11x24
C2_size_512_3072_5120.png,C2,3072,5120,6,10,512,512,"13x19, 13x20, 12x20"
C2_size_512_3072_5632.png,C2,3072,5632,6,11,512,512,"13x21, 12x21, 13x22"
C2_size_512_3072_6144.png,C2,3072,6144,6,12,512,512,"12x22, 13x23, 12x23"
C2_size_512_3072_6656.png,C2,3072,6656,6,13,512,512,"13x24, 12x24, 13x25"
C2_size_512_3584_4608.png,C2,3584,4608,7,9,512,512,15x18
C2_size_512_3584_5120.png,C2,3584,5120,7,10,512,512,"15x19, 14x19, 15x20, 14x20"
C2_size_512_3584_5632.png,C2,3584,5632,7,11,512,512,"15x21, 14x21, 15x22, 14x22"
C2_size_512_3584_6144.png,C2,3584,6144,7,12,512,512,"15x23, 14x23"
C2_size_512_3584_6656.png,C2,3584,6656,7,13,512,512,"15x24, 14x24, 15x25, 14x25"
C2_size_512_3584_7168.png,C2,3584,7168,7,14,512,512,15x26
C2_size_512_4096_4608.png,C2,4096,4608,8,9,512,512,"17x17, 17x18, 16x18"
C2_size_512_4096_5120.png,C2,4096,5120,8,10,512,512,"17x19, 16x19, 17x20, 16x20"
C2_size_512_4096_5632.png,C2,4096,5632,8,11,512,512,"16x21, 17x22, 16x22"
C2_size_512_4096_6144.png,C2,4096,6144,8,12,512,512,16x23
C2_size_512_4096_6656.png,C2,4096,6656,8,13,512,512,"16x24, 17x24, 16x25"
C2_size_512_4096_7168.png,C2,4096,7168,8,14,512,512,"16x26, 17x27"
C2_size_512_4608_4608.png,C2,4608,4608,9,9,512,512,"18x17, 18x18"
C2_size_512_4608_5120.png,C2,4608,5120,9,10,512,512,"18x19, 18x20"
C2_size_512_4608_5632.png,C2,4608,5632,9,11,512,512,"17x21, 18x21, 18x22"
C2_size_512_4608_6144.png,C2,4608,6144,9,12,512,512,"17x23, 18x23"
C2_size_512_4608_6656.png,C2,4608,6656,9,13,512,512,"18x24, 17x25, 18x25"
C2_size_512_4608_7168.png,C2,4608,7168,9,14,512,512,"17x26, 18x26, 18x27"
C2_size_512_5120_3584.png,C2,5120,3584,10,7,512,512,20x15
C2_size_512_5120_4096.png,C2,5120,4096,10,8,512,512,"20x16, 19x16"
C2_size_512_5120_4608.png,C2,5120,4608,10,9,512,512,"20x17, 19x17, 20x18, 19x18"
C2_size_512_5120_5120.png,C2,5120,5120,10,10,512,512,"20x19, 19x19, 20x20, 19x20"
C2_size_512_5120_5632.png,C2,5120,5632,10,11,512,512,"20x21, 19x21, 20x22, 19x22"
C2_size_512_5120_6144.png,C2,5120,6144,10,12,512,512,"20x23, 19x23"
C2_size_512_5120_6656.png,C2,5120,6656,10,13,512,512,"20x24, 19x24, 20x25, 19x25"
C2_size_512_5120_7168.png,C2,5120,7168,10,14,512,512,"20x26, 19x26, 20x27, 19x27"
