patch_filename,image_name,x,y,i,j,width,height,points
A4_size_512_0_2560.png,A4,0,2560,0,5,512,512,3x15
A4_size_512_0_3072.png,A4,0,3072,0,6,512,512,"3x16, 2x16, 2x17"
A4_size_512_0_3584.png,A4,0,3584,0,7,512,512,"3x18, 3x19"
A4_size_512_0_4096.png,A4,0,4096,0,8,512,512,3x20
A4_size_512_0_5120.png,A4,0,5120,0,10,512,512,3x26
A4_size_512_512_2048.png,A4,512,2048,1,4,512,512,5x12
A4_size_512_512_2560.png,A4,512,2560,1,5,512,512,"4x13, 5x13, 4x14, 5x14, 5x15, 4x15"
A4_size_512_512_3072.png,A4,512,3072,1,6,512,512,"4x16, 5x16, 4x17, 5x17"
A4_size_512_512_3584.png,A4,512,3584,1,7,512,512,"4x18, 5x18, 4x19, 5x19"
A4_size_512_512_4096.png,A4,512,4096,1,8,512,512,"5x20, 4x20, 4x21, 5x21, 4x22"
A4_size_512_512_4608.png,A4,512,4608,1,9,512,512,4x24
A4_size_512_512_5120.png,A4,512,5120,1,10,512,512,"4x25, 4x26, 5x26"
A4_size_512_1024_2048.png,A4,1024,2048,2,4,512,512,"8x11, 8x12, 6x12, 7x12"
A4_size_512_1024_2560.png,A4,1024,2560,2,5,512,512,"6x13, 8x13, 7x13, 8x14, 7x14, 6x14, 6x15, 8x15, 7x15"
A4_size_512_1024_3072.png,A4,1024,3072,2,6,512,512,"8x16, 7x16, 6x16, 6x17, 8x17, 7x17"
A4_size_512_1024_3584.png,A4,1024,3584,2,7,512,512,"8x18, 6x18, 7x18, 6x19, 7x19, 8x19"
A4_size_512_1024_4096.png,A4,1024,4096,2,8,512,512,"8x20, 6x20, 7x20, 6x21, 7x21, 8x21, 7x22, 8x22"
A4_size_512_1024_4608.png,A4,1024,4608,2,9,512,512,"7x23, 6x23, 8x23, 8x24, 6x24, 7x24"
A4_size_512_1024_5120.png,A4,1024,5120,2,10,512,512,"6x25, 7x25, 8x25, 6x26"
A4_size_512_1536_2048.png,A4,1536,2048,3,4,512,512,"10x11, 9x11, 10x12, 9x12"
A4_size_512_1536_2560.png,A4,1536,2560,3,5,512,512,"10x13, 9x13, 10x14, 9x14, 10x15, 9x15"
A4_size_512_1536_3072.png,A4,1536,3072,3,6,512,512,"10x16, 9x16, 10x17"
A4_size_512_1536_3584.png,A4,1536,3584,3,7,512,512,"10x18, 9x18, 10x19, 9x19"
A4_size_512_1536_4096.png,A4,1536,4096,3,8,512,512,"10x20, 9x20, 10x21, 9x21, 10x22, 9x22"
A4_size_512_1536_4608.png,A4,1536,4608,3,9,512,512,"10x23, 9x23, 10x24, 9x24"
A4_size_512_1536_5120.png,A4,1536,5120,3,10,512,512,"9x25, 10x25, 9x26, 10x26"
A4_size_512_2048_1536.png,A4,2048,1536,4,3,512,512,12x10
A4_size_512_2048_2048.png,A4,2048,2048,4,4,512,512,"11x11, 12x11, 11x12, 12x12"
A4_size_512_2048_2560.png,A4,2048,2560,4,5,512,512,"11x13, 12x13, 11x14, 12x14, 11x15, 12x15"
A4_size_512_2048_3072.png,A4,2048,3072,4,6,512,512,"12x16, 11x17, 12x17"
A4_size_512_2048_3584.png,A4,2048,3584,4,7,512,512,"11x18, 12x18, 11x19, 12x19"
A4_size_512_2048_4096.png,A4,2048,4096,4,8,512,512,"11x20, 12x20, 11x21, 12x21, 11x22"
A4_size_512_2048_4608.png,A4,2048,4608,4,9,512,512,"12x22, 11x23, 12x23, 11x24, 12x24"
A4_size_512_2048_5120.png,A4,2048,5120,4,10,512,512,"11x25, 12x25, 11x26, 12x26"
A4_size_512_2560_1536.png,A4,2560,1536,5,3,512,512,"15x10, 13x10, 14x10"
A4_size_512_2560_2048.png,A4,2560,2048,5,4,512,512,"14x11, 15x11, 13x11, 15x12, 14x12, 13x12"
A4_size_512_2560_2560.png,A4,2560,2560,5,5,512,512,"15x13, 14x13, 13x13, 15x14, 14x14, 13x14, 14x15, 15x15, 13x15"
A4_size_512_2560_3072.png,A4,2560,3072,5,6,512,512,"13x16, 15x16, 14x16, 14x17, 13x17, 15x17"
A4_size_512_2560_3584.png,A4,2560,3584,5,7,512,512,"15x18, 13x18, 14x18, 15x19, 14x19, 13x19"
A4_size_512_2560_4096.png,A4,2560,4096,5,8,512,512,"13x20, 14x20, 15x20, 13x21, 14x21, 15x21, 15x22, 14x22, 13x22"
A4_size_512_2560_4608.png,A4,2560,4608,5,9,512,512,"15x23, 13x23, 14x23, 15x24, 14x24, 13x24"
A4_size_512_2560_5120.png,A4,2560,5120,5,10,512,512,"14x25, 15x25, 13x25, 15x26, 13x26, 14x26"
A4_size_512_3072_1536.png,A4,3072,1536,6,3,512,512,"16x10, 17x10"
A4_size_512_3072_2048.png,A4,3072,2048,6,4,512,512,"17x11, 16x11, 17x12, 16x12"
A4_size_512_3072_2560.png,A4,3072,2560,6,5,512,512,"17x13, 16x13, 17x14, 16x14, 16x15, 17x15"
A4_size_512_3072_3072.png,A4,3072,3072,6,6,512,512,"17x16, 16x16, 17x17, 16x17"
A4_size_512_3072_3584.png,A4,3072,3584,6,7,512,512,"17x18, 16x18, 17x19, 16x19"
A4_size_512_3072_4096.png,A4,3072,4096,6,8,512,512,"17x20, 16x20, 16x21, 17x21, 16x22"
A4_size_512_3072_4608.png,A4,3072,4608,6,9,512,512,"17x22, 17x23, 16x23, 17x24, 16x24"
A4_size_512_3072_5120.png,A4,3072,5120,6,10,512,512,"16x25, 17x25, 16x26"
A4_size_512_3584_1536.png,A4,3584,1536,7,3,512,512,18x10
A4_size_512_3584_2048.png,A4,3584,2048,7,4,512,512,"19x11, 18x11, 19x12, 18x12"
A4_size_512_3584_2560.png,A4,3584,2560,7,5,512,512,"19x13, 18x13, 18x14, 19x14, 19x15, 18x15"
A4_size_512_3584_3072.png,A4,3584,3072,7,6,512,512,"19x16, 18x16, 19x17, 18x17"
A4_size_512_3584_3584.png,A4,3584,3584,7,7,512,512,"19x18, 18x18, 19x19, 18x19"
A4_size_512_3584_4096.png,A4,3584,4096,7,8,512,512,"19x20, 18x20, 19x21, 18x21, 18x22"
A4_size_512_3584_4608.png,A4,3584,4608,7,9,512,512,"19x22, 19x23, 18x23, 18x24, 19x24"
A4_size_512_3584_5120.png,A4,3584,5120,7,10,512,512,"19x25, 18x25, 19x26, 18x26"
A4_size_512_4096_1536.png,A4,4096,1536,8,3,512,512,21x10
A4_size_512_4096_2048.png,A4,4096,2048,8,4,512,512,"22x11, 21x11, 20x11, 22x12, 20x12, 21x12"
