patch_filename,image_name,x,y,i,j,width,height,points
D5_size_512_1536_1536.png,D5,1536,1536,3,3,512,512,"8x7, 8x8"
D5_size_512_1536_2048.png,D5,1536,2048,3,4,512,512,8x9
D5_size_512_1536_2560.png,D5,1536,2560,3,5,512,512,8x10
D5_size_512_1536_3072.png,D5,1536,3072,3,6,512,512,8x13
D5_size_512_1536_3584.png,D5,1536,3584,3,7,512,512,8x14
D5_size_512_2048_1536.png,D5,2048,1536,4,3,512,512,"9x7, 9x8"
D5_size_512_2048_2048.png,D5,2048,2048,4,4,512,512,9x9
D5_size_512_2048_2560.png,D5,2048,2560,4,5,512,512,"9x10, 9x11"
D5_size_512_2048_3072.png,D5,2048,3072,4,6,512,512,"9x12, 9x13"
D5_size_512_2048_3584.png,D5,2048,3584,4,7,512,512,"9x14, 9x15"
D5_size_512_2048_4096.png,D5,2048,4096,4,8,512,512,9x16
D5_size_512_2048_4608.png,D5,2048,4608,4,9,512,512,"9x17, 9x18"
D5_size_512_2048_5120.png,D5,2048,5120,4,10,512,512,"9x19, 9x20"
D5_size_512_2048_5632.png,D5,2048,5632,4,11,512,512,"9x21, 9x22"
D5_size_512_2048_6144.png,D5,2048,6144,4,12,512,512,9x23
D5_size_512_2048_6656.png,D5,2048,6656,4,13,512,512,9x24
D5_size_512_2560_1536.png,D5,2560,1536,5,3,512,512,"10x7, 10x8"
D5_size_512_2560_2048.png,D5,2560,2048,5,4,512,512,"11x9, 10x9"
D5_size_512_2560_2560.png,D5,2560,2560,5,5,512,512,"11x10, 10x10, 11x11, 10x11"
D5_size_512_2560_3072.png,D5,2560,3072,5,6,512,512,"11x12, 10x12, 11x13, 10x13"
D5_size_512_2560_3584.png,D5,2560,3584,5,7,512,512,"11x14, 10x14, 11x15, 10x15"
D5_size_512_2560_4096.png,D5,2560,4096,5,8,512,512,"11x16, 10x16"
D5_size_512_2560_4608.png,D5,2560,4608,5,9,512,512,"11x17, 10x17, 11x18, 10x18"
D5_size_512_2560_5120.png,D5,2560,5120,5,10,512,512,"11x19, 10x19, 11x20, 10x20"
D5_size_512_2560_5632.png,D5,2560,5632,5,11,512,512,"11x21, 10x21, 11x22, 10x22"
D5_size_512_2560_6144.png,D5,2560,6144,5,12,512,512,"11x23, 10x23"
D5_size_512_2560_6656.png,D5,2560,6656,5,13,512,512,"11x24, 10x24, 11x25, 10x25"
D5_size_512_3072_1536.png,D5,3072,1536,6,3,512,512,"12x8, 13x8"
D5_size_512_3072_2048.png,D5,3072,2048,6,4,512,512,"12x9, 13x9"
D5_size_512_3072_2560.png,D5,3072,2560,6,5,512,512,"12x10, 13x10, 12x11, 13x11"
D5_size_512_3072_3072.png,D5,3072,3072,6,6,512,512,"12x12, 13x12, 12x13, 13x13"
D5_size_512_3072_3584.png,D5,3072,3584,6,7,512,512,"12x14, 13x14, 12x15, 13x15"
D5_size_512_3072_4096.png,D5,3072,4096,6,8,512,512,"12x16, 13x16"
D5_size_512_3072_4608.png,D5,3072,4608,6,9,512,512,"12x17, 13x17, 12x18, 13x18"
D5_size_512_3072_5120.png,D5,3072,5120,6,10,512,512,"12x19, 13x19, 12x20, 13x20"
D5_size_512_3072_5632.png,D5,3072,5632,6,11,512,512,"13x21, 12x21, 13x22, 12x22"
D5_size_512_3072_6144.png,D5,3072,6144,6,12,512,512,"12x23, 13x23"
D5_size_512_3072_6656.png,D5,3072,6656,6,13,512,512,"12x24, 13x24, 12x25, 13x25"
D5_size_512_3584_1536.png,D5,3584,1536,7,3,512,512,"15x8, 14x8"
D5_size_512_3584_2048.png,D5,3584,2048,7,4,512,512,"15x9, 14x9"
D5_size_512_3584_2560.png,D5,3584,2560,7,5,512,512,"15x10, 14x10, 15x11, 14x11"
D5_size_512_3584_3072.png,D5,3584,3072,7,6,512,512,"14x12, 15x12, 15x13, 14x13"
D5_size_512_3584_3584.png,D5,3584,3584,7,7,512,512,"15x14, 14x14, 15x15, 14x15"
D5_size_512_3584_4096.png,D5,3584,4096,7,8,512,512,"15x16, 14x16"
D5_size_512_3584_4608.png,D5,3584,4608,7,9,512,512,"14x17, 15x17, 14x18, 15x18"
D5_size_512_3584_5120.png,D5,3584,5120,7,10,512,512,"15x19, 14x19, 14x20, 15x20"
D5_size_512_3584_5632.png,D5,3584,5632,7,11,512,512,"14x21, 15x21, 14x22, 15x22"
D5_size_512_3584_6144.png,D5,3584,6144,7,12,512,512,"14x23, 15x23"
D5_size_512_3584_6656.png,D5,3584,6656,7,13,512,512,"15x24, 14x24, 15x25, 14x25"
D5_size_512_4096_1536.png,D5,4096,1536,8,3,512,512,16x8
D5_size_512_4096_2048.png,D5,4096,2048,8,4,512,512,16x9
D5_size_512_4096_2560.png,D5,4096,2560,8,5,512,512,"16x10, 16x11"
D5_size_512_4096_3072.png,D5,4096,3072,8,6,512,512,"16x12, 16x13"
D5_size_512_4096_3584.png,D5,4096,3584,8,7,512,512,"16x14, 16x15"
D5_size_512_4096_4096.png,D5,4096,4096,8,8,512,512,16x16
D5_size_512_4096_4608.png,D5,4096,4608,8,9,512,512,"16x17, 16x18"
D5_size_512_4096_5120.png,D5,4096,5120,8,10,512,512,"16x19, 16x20"
D5_size_512_4096_5632.png,D5,4096,5632,8,11,512,512,"16x21, 16x22"
D5_size_512_4096_6144.png,D5,4096,6144,8,12,512,512,16x23
D5_size_512_4096_6656.png,D5,4096,6656,8,13,512,512,"16x24, 16x25"
D5_size_512_4608_1536.png,D5,4608,1536,9,3,512,512,"18x8, 17x8"
D5_size_512_4608_2048.png,D5,4608,2048,9,4,512,512,"17x9, 18x9"
D5_size_512_4608_2560.png,D5,4608,2560,9,5,512,512,"18x10, 17x10, 17x11, 18x11"
D5_size_512_4608_3072.png,D5,4608,3072,9,6,512,512,"17x12, 18x12, 17x13, 18x13"
D5_size_512_4608_3584.png,D5,4608,3584,9,7,512,512,"18x14, 17x14, 17x15, 18x15"
D5_size_512_4608_4096.png,D5,4608,4096,9,8,512,512,"17x16, 18x16"
D5_size_512_4608_4608.png,D5,4608,4608,9,9,512,512,"17x17, 18x17, 18x18, 17x18"
D5_size_512_4608_5120.png,D5,4608,5120,9,10,512,512,"18x19, 17x19, 17x20, 18x20"
D5_size_512_4608_5632.png,D5,4608,5632,9,11,512,512,"17x21, 18x21, 18x22"
D5_size_512_4608_6144.png,D5,4608,6144,9,12,512,512,"17x22, 18x23, 17x23"
D5_size_512_4608_6656.png,D5,4608,6656,9,13,512,512,"18x24, 17x24, 17x25, 18x25"
D5_size_512_5120_1536.png,D5,5120,1536,10,3,512,512,"20x8, 19x8"
D5_size_512_5120_2048.png,D5,5120,2048,10,4,512,512,"20x9, 19x9"
D5_size_512_5120_2560.png,D5,5120,2560,10,5,512,512,"20x10, 19x10, 20x11, 19x11"
D5_size_512_5120_3072.png,D5,5120,3072,10,6,512,512,"20x12, 19x12, 20x13, 19x13"
D5_size_512_5120_3584.png,D5,5120,3584,10,7,512,512,"20x14, 19x14, 20x15"
D5_size_512_5120_4096.png,D5,5120,4096,10,8,512,512,"19x15, 20x16, 19x16"
D5_size_512_5120_4608.png,D5,5120,4608,10,9,512,512,"20x17, 19x17, 20x18, 19x18"
D5_size_512_5120_5120.png,D5,5120,5120,10,10,512,512,"19x19, 20x19, 20x20, 19x20"
D5_size_512_5120_5632.png,D5,5120,5632,10,11,512,512,"20x21, 19x21, 20x22, 19x22"
D5_size_512_5120_6144.png,D5,5120,6144,10,12,512,512,"20x23, 19x23"
D5_size_512_5120_6656.png,D5,5120,6656,10,13,512,512,"20x24, 19x24, 20x25, 19x25"
D5_size_512_5632_1536.png,D5,5632,1536,11,3,512,512,22x8
D5_size_512_5632_2048.png,D5,5632,2048,11,4,512,512,21x8
D5_size_512_5632_2560.png,D5,5632,2560,11,5,512,512,"22x10, 21x10, 22x11, 21x11"
D5_size_512_5632_3072.png,D5,5632,3072,11,6,512,512,"22x12, 21x12, 22x13, 21x13"
D5_size_512_5632_3584.png,D5,5632,3584,11,7,512,512,"22x14, 21x14, 22x15"
D5_size_512_5632_4096.png,D5,5632,4096,11,8,512,512,"21x15, 22x16, 21x16"
D5_size_512_5632_4608.png,D5,5632,4608,11,9,512,512,"22x17, 21x17, 22x18, 21x18"
D5_size_512_5632_5120.png,D5,5632,5120,11,10,512,512,"22x19, 21x19, 22x20, 21x20"
D5_size_512_5632_5632.png,D5,5632,5632,11,11,512,512,"22x21, 21x21, 22x22, 21x22"
D5_size_512_5632_6144.png,D5,5632,6144,11,12,512,512,"22x23, 21x23"
D5_size_512_5632_6656.png,D5,5632,6656,11,13,512,512,"22x24, 21x24, 22x25, 21x25"
D5_size_512_6144_1536.png,D5,6144,1536,12,3,512,512,23x8
D5_size_512_6144_2048.png,D5,6144,2048,12,4,512,512,23x9
D5_size_512_6144_2560.png,D5,6144,2560,12,5,512,512,"23x10, 23x11"
D5_size_512_6144_3072.png,D5,6144,3072,12,6,512,512,"23x12, 23x13"
D5_size_512_6144_3584.png,D5,6144,3584,12,7,512,512,"23x14, 23x15"
D5_size_512_6144_4096.png,D5,6144,4096,12,8,512,512,23x16
D5_size_512_6144_4608.png,D5,6144,4608,12,9,512,512,"23x17, 23x18"
D5_size_512_6144_5120.png,D5,6144,5120,12,10,512,512,"23x19, 23x20"
D5_size_512_6144_5632.png,D5,6144,5632,12,11,512,512,"23x21, 23x22"
D5_size_512_6144_6144.png,D5,6144,6144,12,12,512,512,23x23
D5_size_512_6144_6656.png,D5,6144,6656,12,13,512,512,"23x24, 23x25"
D5_size_512_6656_1536.png,D5,6656,1536,13,3,512,512,"25x8, 24x8"
D5_size_512_6656_2048.png,D5,6656,2048,13,4,512,512,"25x9, 24x9"
D5_size_512_6656_2560.png,D5,6656,2560,13,5,512,512,"25x10, 24x10, 24x11, 25x11"
D5_size_512_6656_3072.png,D5,6656,3072,13,6,512,512,"25x12, 24x13, 25x13"
D5_size_512_6656_3584.png,D5,6656,3584,13,7,512,512,"24x14, 25x14, 24x15, 25x15"
D5_size_512_6656_4096.png,D5,6656,4096,13,8,512,512,24x16
D5_size_512_6656_4608.png,D5,6656,4608,13,9,512,512,"25x17, 24x17, 24x18, 25x18"
D5_size_512_6656_5120.png,D5,6656,5120,13,10,512,512,"24x19, 25x19, 25x20, 24x20"
D5_size_512_6656_5632.png,D5,6656,5632,13,11,512,512,"25x21, 24x21, 24x22, 25x22"
D5_size_512_6656_6144.png,D5,6656,6144,13,12,512,512,"24x23, 25x23"
D5_size_512_6656_6656.png,D5,6656,6656,13,13,512,512,"24x24, 25x24, 24x25, 25x25"
D5_size_512_7168_2048.png,D5,7168,2048,14,4,512,512,26x9
