patch_filename,image_name,x,y,i,j,width,height,points
B3_size_512_512_3072.png,B3,512,3072,1,6,512,512,4x13
B3_size_512_512_3584.png,B3,512,3584,1,7,512,512,4x14
B3_size_512_512_4096.png,B3,512,4096,1,8,512,512,"4x15, 3x15, 3x16, 4x16"
B3_size_512_512_4608.png,B3,512,4608,1,9,512,512,"4x17, 3x17, 4x18, 3x18"
B3_size_512_512_5120.png,B3,512,5120,1,10,512,512,"4x19, 3x19, 3x20, 4x20"
B3_size_512_512_5632.png,B3,512,5632,1,11,512,512,"4x21, 4x22, 3x22"
B3_size_512_512_6144.png,B3,512,6144,1,12,512,512,"3x23, 4x23"
B3_size_512_512_6656.png,B3,512,6656,1,13,512,512,"3x24, 4x24, 4x25, 3x25"
B3_size_512_512_7168.png,B3,512,7168,1,14,512,512,"4x26, 3x26, 3x27, 4x27"
B3_size_512_512_7680.png,B3,512,7680,1,15,512,512,"4x28, 4x29"
B3_size_512_512_8192.png,B3,512,8192,1,16,512,512,"4x30, 3x30"
B3_size_512_512_8704.png,B3,512,8704,1,17,512,512,"4x31, 4x32"
B3_size_512_512_9216.png,B3,512,9216,1,18,512,512,4x33
B3_size_512_1024_3584.png,B3,1024,3584,2,7,512,512,"6x14, 5x14"
B3_size_512_1024_4096.png,B3,1024,4096,2,8,512,512,"6x15, 5x15, 5x16, 6x16"
B3_size_512_1024_4608.png,B3,1024,4608,2,9,512,512,"6x17, 5x17, 5x18, 6x18"
B3_size_512_1024_5120.png,B3,1024,5120,2,10,512,512,"6x19, 5x19, 6x20, 5x20"
B3_size_512_1024_5632.png,B3,1024,5632,2,11,512,512,"6x21, 5x21, 6x22"
B3_size_512_1024_6144.png,B3,1024,6144,2,12,512,512,"5x22, 5x23, 6x23"
B3_size_512_1024_6656.png,B3,1024,6656,2,13,512,512,"6x24, 5x24, 5x25, 6x25"
B3_size_512_1024_7168.png,B3,1024,7168,2,14,512,512,"6x26, 5x26, 6x27, 5x27"
B3_size_512_1024_7680.png,B3,1024,7680,2,15,512,512,"6x28, 5x28, 5x29, 6x29"
B3_size_512_1024_8192.png,B3,1024,8192,2,16,512,512,"5x30, 6x30"
B3_size_512_1024_8704.png,B3,1024,8704,2,17,512,512,"6x31, 5x31, 5x32, 6x32"
B3_size_512_1024_9216.png,B3,1024,9216,2,18,512,512,"6x33, 5x33"
B3_size_512_1536_3584.png,B3,1536,3584,3,7,512,512,7x14
B3_size_512_1536_4096.png,B3,1536,4096,3,8,512,512,"8x15, 7x15, 8x16, 7x16"
B3_size_512_1536_4608.png,B3,1536,4608,3,9,512,512,"8x17, 7x17, 8x18, 7x18"
B3_size_512_1536_5120.png,B3,1536,5120,3,10,512,512,"8x19, 7x19, 8x20, 7x20"
