patch_filename,image_name,x,y,i,j,width,height,points
A5_size_512_512_3072.png,A5,512,3072,1,6,512,512,5x17
A5_size_512_512_3584.png,A5,512,3584,1,7,512,512,"5x18, 5x19, 4x19"
A5_size_512_512_4096.png,A5,512,4096,1,8,512,512,"5x20, 4x20, 4x21, 5x21, 4x22, 5x22"
A5_size_512_512_4608.png,A5,512,4608,1,9,512,512,"5x23, 4x23, 4x24, 5x24"
A5_size_512_512_5120.png,A5,512,5120,1,10,512,512,"4x25, 5x25, 5x26"
A5_size_512_512_5632.png,A5,512,5632,1,11,512,512,"5x27, 5x28"
A5_size_512_512_6144.png,A5,512,6144,1,12,512,512,5x31
A5_size_512_1024_3072.png,A5,1024,3072,2,6,512,512,"6x17, 8x17, 7x17"
A5_size_512_1024_3584.png,A5,1024,3584,2,7,512,512,"7x18, 6x18, 8x18, 8x19, 7x19, 6x19"
A5_size_512_1024_4096.png,A5,1024,4096,2,8,512,512,"7x20, 6x20, 8x20, 8x21, 7x21, 6x21, 6x22, 7x22, 8x22"
A5_size_512_1024_4608.png,A5,1024,4608,2,9,512,512,"8x23, 7x23, 6x23, 6x24, 7x24, 8x24"
A5_size_512_1024_5120.png,A5,1024,5120,2,10,512,512,"6x25, 7x25, 6x26, 7x26, 8x26"
A5_size_512_1024_5632.png,A5,1024,5632,2,11,512,512,"6x27, 8x28, 8x29"
A5_size_512_1024_6144.png,A5,1024,6144,2,12,512,512,"6x30, 8x30, 6x31"
A5_size_512_1536_3072.png,A5,1536,3072,3,6,512,512,"10x17, 9x17"
A5_size_512_1536_3584.png,A5,1536,3584,3,7,512,512,"10x18, 9x18, 10x19, 9x19"
A5_size_512_1536_4096.png,A5,1536,4096,3,8,512,512,"10x20, 9x20, 10x21, 9x21, 10x22, 9x22"
A5_size_512_1536_4608.png,A5,1536,4608,3,9,512,512,"9x23, 10x24, 9x24"
A5_size_512_1536_5120.png,A5,1536,5120,3,10,512,512,"10x25, 9x25, 10x26, 9x26"
A5_size_512_1536_5632.png,A5,1536,5632,3,11,512,512,"10x27, 9x27, 10x28, 9x28, 9x29, 10x29"
A5_size_512_1536_6144.png,A5,1536,6144,3,12,512,512,"10x30, 9x30, 10x31"
A5_size_512_2048_3072.png,A5,2048,3072,4,6,512,512,"12x16, 11x17, 12x17"
A5_size_512_2048_3584.png,A5,2048,3584,4,7,512,512,"12x18, 11x19, 12x19"
A5_size_512_2048_4096.png,A5,2048,4096,4,8,512,512,"12x20, 11x21, 12x21, 11x22, 12x22"
A5_size_512_2048_4608.png,A5,2048,4608,4,9,512,512,"11x23, 12x23, 11x24, 12x24"
A5_size_512_2048_5120.png,A5,2048,5120,4,10,512,512,"12x25, 11x25, 11x26, 12x26"
