patch_filename,image_name,x,y,i,j,width,height,points
D4_size_512_1536_2560.png,D4,1536,2560,3,5,512,512,"8x10, 7x10, 8x11, 7x11"
D4_size_512_1536_3072.png,D4,1536,3072,3,6,512,512,"7x12, 8x12, 7x13, 8x13"
D4_size_512_1536_3584.png,D4,1536,3584,3,7,512,512,"7x14, 8x14, 7x15"
D4_size_512_1536_4096.png,D4,1536,4096,3,8,512,512,"7x16, 8x16"
D4_size_512_1536_4608.png,D4,1536,4608,3,9,512,512,"7x17, 8x17, 7x18, 8x18"
D4_size_512_1536_5120.png,D4,1536,5120,3,10,512,512,"7x19, 8x19, 7x20"
D4_size_512_1536_5632.png,D4,1536,5632,3,11,512,512,"8x21, 7x21, 7x22"
D4_size_512_1536_6144.png,D4,1536,6144,3,12,512,512,"7x23, 8x23"
D4_size_512_1536_6656.png,D4,1536,6656,3,13,512,512,"7x24, 8x24, 7x25, 8x25"
D4_size_512_1536_7168.png,D4,1536,7168,3,14,512,512,"7x26, 8x27, 7x27"
D4_size_512_2048_2560.png,D4,2048,2560,4,5,512,512,"9x10, 9x11"
D4_size_512_2048_3072.png,D4,2048,3072,4,6,512,512,"9x12, 9x13"
D4_size_512_2048_3584.png,D4,2048,3584,4,7,512,512,"9x14, 8x15, 9x15"
D4_size_512_2048_4096.png,D4,2048,4096,4,8,512,512,9x16
D4_size_512_2048_4608.png,D4,2048,4608,4,9,512,512,"9x17, 9x18"
D4_size_512_2048_5120.png,D4,2048,5120,4,10,512,512,"9x19, 8x20, 9x20"
D4_size_512_2048_5632.png,D4,2048,5632,4,11,512,512,"9x21, 8x22, 9x22"
D4_size_512_2048_6144.png,D4,2048,6144,4,12,512,512,9x23
D4_size_512_2048_6656.png,D4,2048,6656,4,13,512,512,"9x24, 9x25"
D4_size_512_2048_7168.png,D4,2048,7168,4,14,512,512,"9x26, 8x26, 9x27"
D4_size_512_2560_2560.png,D4,2560,2560,5,5,512,512,"11x10, 10x10, 11x11, 10x11"
D4_size_512_2560_3072.png,D4,2560,3072,5,6,512,512,"11x12, 10x12, 11x13, 10x13"
D4_size_512_2560_3584.png,D4,2560,3584,5,7,512,512,"11x14, 10x14, 11x15, 10x15"
D4_size_512_2560_4096.png,D4,2560,4096,5,8,512,512,"11x16, 10x16"
D4_size_512_2560_4608.png,D4,2560,4608,5,9,512,512,"11x17, 10x17, 11x18, 10x18"
D4_size_512_2560_5120.png,D4,2560,5120,5,10,512,512,"11x19, 10x19, 11x20, 10x20"
D4_size_512_2560_5632.png,D4,2560,5632,5,11,512,512,"11x21, 10x21, 11x22, 10x22"
D4_size_512_2560_6144.png,D4,2560,6144,5,12,512,512,"11x23, 10x23"
D4_size_512_2560_6656.png,D4,2560,6656,5,13,512,512,"11x24, 10x24, 11x25, 10x25"
D4_size_512_2560_7168.png,D4,2560,7168,5,14,512,512,"11x26, 10x26, 11x27, 10x27"
D4_size_512_3072_2560.png,D4,3072,2560,6,5,512,512,"12x10, 13x10, 12x11, 13x11"
D4_size_512_3072_3072.png,D4,3072,3072,6,6,512,512,"12x12, 13x12, 13x13, 12x13"
D4_size_512_3072_3584.png,D4,3072,3584,6,7,512,512,"12x14, 13x14, 12x15, 13x15"
D4_size_512_3072_4096.png,D4,3072,4096,6,8,512,512,"12x16, 13x16"
D4_size_512_3072_4608.png,D4,3072,4608,6,9,512,512,"12x17, 13x17, 13x18, 12x18"
D4_size_512_3072_5120.png,D4,3072,5120,6,10,512,512,"13x19, 12x19, 12x20, 13x20"
D4_size_512_3072_5632.png,D4,3072,5632,6,11,512,512,"13x21, 12x21, 13x22"
D4_size_512_3072_6144.png,D4,3072,6144,6,12,512,512,"12x22, 12x23, 13x23"
D4_size_512_3072_6656.png,D4,3072,6656,6,13,512,512,"13x24, 12x24, 13x25, 12x25"
D4_size_512_3072_7168.png,D4,3072,7168,6,14,512,512,"13x26, 12x26, 13x27, 12x27"
D4_size_512_3584_2560.png,D4,3584,2560,7,5,512,512,"15x10, 14x10, 14x11, 15x11"
D4_size_512_3584_3072.png,D4,3584,3072,7,6,512,512,"14x12, 15x12, 14x13, 15x13"
D4_size_512_3584_3584.png,D4,3584,3584,7,7,512,512,"15x14, 14x14, 15x15, 14x15"
D4_size_512_3584_4096.png,D4,3584,4096,7,8,512,512,14x16
