patch_filename,image_name,x,y,i,j,width,height,points
F2_size_512_512_2048.png,F2,512,2048,1,4,512,512,"4x8, 4x9"
F2_size_512_512_2560.png,F2,512,2560,1,5,512,512,"4x10, 4x11"
F2_size_512_512_3072.png,F2,512,3072,1,6,512,512,4x12
F2_size_512_1024_0.png,F2,1024,0,2,0,512,512,6x2
F2_size_512_1024_512.png,F2,1024,512,2,1,512,512,"6x3, 6x4"
F2_size_512_1024_1024.png,F2,1024,1024,2,2,512,512,"6x5, 6x6, 5x6"
F2_size_512_1024_1536.png,F2,1024,1536,2,3,512,512,"5x7, 6x7, 6x8"
F2_size_512_1024_2048.png,F2,1024,2048,2,4,512,512,"5x8, 6x9, 5x9"
F2_size_512_1024_2560.png,F2,1024,2560,2,5,512,512,"6x10, 5x10, 6x11, 5x11"
F2_size_512_1024_3072.png,F2,1024,3072,2,6,512,512,"5x12, 6x12, 6x13, 5x13"
F2_size_512_1024_3584.png,F2,1024,3584,2,7,512,512,"6x14, 5x14, 5x15, 6x15"
F2_size_512_1024_4096.png,F2,1024,4096,2,8,512,512,"6x16, 5x16"
F2_size_512_1024_4608.png,F2,1024,4608,2,9,512,512,"6x17, 5x17, 5x18, 6x18"
F2_size_512_1024_5120.png,F2,1024,5120,2,10,512,512,"6x19, 6x20"
F2_size_512_1024_5632.png,F2,1024,5632,2,11,512,512,6x21
F2_size_512_1024_7680.png,F2,1024,7680,2,15,512,512,"6x28, 6x29"
F2_size_512_1024_8192.png,F2,1024,8192,2,16,512,512,6x30
F2_size_512_1536_0.png,F2,1536,0,3,0,512,512,"8x2, 7x2"
F2_size_512_1536_512.png,F2,1536,512,3,1,512,512,"7x3, 8x3, 8x4, 7x4"
F2_size_512_1536_1024.png,F2,1536,1024,3,2,512,512,"7x5, 8x5, 8x6, 7x6"
F2_size_512_1536_1536.png,F2,1536,1536,3,3,512,512,"8x7, 7x7, 7x8, 8x8"
F2_size_512_1536_2048.png,F2,1536,2048,3,4,512,512,"8x9, 7x9"
F2_size_512_1536_2560.png,F2,1536,2560,3,5,512,512,"7x10, 8x10, 8x11, 7x11"
F2_size_512_1536_3072.png,F2,1536,3072,3,6,512,512,"8x12, 7x12, 8x13, 7x13"
F2_size_512_1536_3584.png,F2,1536,3584,3,7,512,512,"7x14, 8x14, 8x15, 7x15"
F2_size_512_1536_4096.png,F2,1536,4096,3,8,512,512,"8x16, 7x16"
F2_size_512_1536_4608.png,F2,1536,4608,3,9,512,512,"7x17, 8x17, 8x18, 7x18"
F2_size_512_1536_5120.png,F2,1536,5120,3,10,512,512,"7x19, 8x19, 8x20, 7x20"
F2_size_512_1536_5632.png,F2,1536,5632,3,11,512,512,"8x21, 7x21, 8x22, 7x22"
F2_size_512_1536_6144.png,F2,1536,6144,3,12,512,512,"8x23, 7x23"
F2_size_512_1536_6656.png,F2,1536,6656,3,13,512,512,"7x24, 8x24, 8x25, 7x25"
F2_size_512_1536_7168.png,F2,1536,7168,3,14,512,512,"8x26, 7x26, 8x27, 7x27"
F2_size_512_1536_7680.png,F2,1536,7680,3,15,512,512,"8x28, 7x28, 8x29, 7x29"
F2_size_512_1536_8192.png,F2,1536,8192,3,16,512,512,"8x30, 7x30"
F2_size_512_1536_8704.png,F2,1536,8704,3,17,512,512,"7x31, 8x31"
F2_size_512_2048_0.png,F2,2048,0,4,0,512,512,9x2
F2_size_512_2048_512.png,F2,2048,512,4,1,512,512,"9x3, 9x4"
F2_size_512_2048_1024.png,F2,2048,1024,4,2,512,512,"9x5, 9x6"
F2_size_512_2048_1536.png,F2,2048,1536,4,3,512,512,"9x7, 9x8"
F2_size_512_2048_2048.png,F2,2048,2048,4,4,512,512,9x9
F2_size_512_2048_2560.png,F2,2048,2560,4,5,512,512,"9x10, 9x11"
F2_size_512_2048_3072.png,F2,2048,3072,4,6,512,512,"9x12, 9x13"
F2_size_512_2048_3584.png,F2,2048,3584,4,7,512,512,"9x14, 9x15"
F2_size_512_2048_4096.png,F2,2048,4096,4,8,512,512,9x16
F2_size_512_2048_4608.png,F2,2048,4608,4,9,512,512,"9x17, 9x18"
F2_size_512_2048_5120.png,F2,2048,5120,4,10,512,512,"9x19, 9x20"
F2_size_512_2048_5632.png,F2,2048,5632,4,11,512,512,"9x21, 9x22"
F2_size_512_2048_6144.png,F2,2048,6144,4,12,512,512,9x23
F2_size_512_2048_6656.png,F2,2048,6656,4,13,512,512,"9x24, 9x25"
F2_size_512_2048_7168.png,F2,2048,7168,4,14,512,512,"9x26, 9x27"
F2_size_512_2048_7680.png,F2,2048,7680,4,15,512,512,"9x28, 9x29"
F2_size_512_2048_8192.png,F2,2048,8192,4,16,512,512,9x30
F2_size_512_2048_8704.png,F2,2048,8704,4,17,512,512,"9x31, 9x32"
F2_size_512_2560_0.png,F2,2560,0,5,0,512,512,"10x2, 11x2"
F2_size_512_2560_512.png,F2,2560,512,5,1,512,512,"10x3, 11x3, 11x4, 10x4"
F2_size_512_2560_1024.png,F2,2560,1024,5,2,512,512,"11x5, 10x5, 11x6, 10x6"
F2_size_512_2560_1536.png,F2,2560,1536,5,3,512,512,"11x7, 10x7, 11x8, 10x8"
F2_size_512_2560_2048.png,F2,2560,2048,5,4,512,512,"10x9, 11x9"
F2_size_512_2560_2560.png,F2,2560,2560,5,5,512,512,"11x10, 10x10, 10x11"
F2_size_512_2560_3072.png,F2,2560,3072,5,6,512,512,"11x12, 10x12, 11x13, 10x13"
F2_size_512_2560_3584.png,F2,2560,3584,5,7,512,512,"11x14, 10x14, 11x15, 10x15"
F2_size_512_2560_4096.png,F2,2560,4096,5,8,512,512,"11x16, 10x16"
F2_size_512_2560_4608.png,F2,2560,4608,5,9,512,512,"11x17, 10x17, 11x18, 10x18"
F2_size_512_2560_5120.png,F2,2560,5120,5,10,512,512,"11x19, 10x19, 10x20, 11x20"
F2_size_512_2560_5632.png,F2,2560,5632,5,11,512,512,"11x21, 10x21, 11x22, 10x22"
