patch_filename,image_name,x,y,i,j,width,height,points
B1_size_512_0_6656.png,B1,0,6656,0,13,512,512,"2x24, 2x25"
B1_size_512_0_7168.png,B1,0,7168,0,14,512,512,"2x26, 2x27"
B1_size_512_0_7680.png,B1,0,7680,0,15,512,512,"2x28, 2x29"
B1_size_512_0_8192.png,B1,0,8192,0,16,512,512,2x30
B1_size_512_0_8704.png,B1,0,8704,0,17,512,512,2x31
B1_size_512_512_4096.png,B1,512,4096,1,8,512,512,4x16
B1_size_512_512_4608.png,B1,512,4608,1,9,512,512,"4x17, 4x18"
B1_size_512_512_5120.png,B1,512,5120,1,10,512,512,"4x19, 3x19, 4x20, 3x20"
B1_size_512_512_5632.png,B1,512,5632,1,11,512,512,"4x21, 3x21, 4x22, 3x22"
B1_size_512_512_6144.png,B1,512,6144,1,12,512,512,"4x23, 3x23"
B1_size_512_512_6656.png,B1,512,6656,1,13,512,512,"3x24, 4x24, 4x25, 3x25"
B1_size_512_512_7168.png,B1,512,7168,1,14,512,512,"4x26, 3x26, 4x27, 3x27"
B1_size_512_512_7680.png,B1,512,7680,1,15,512,512,"4x28, 3x28, 3x29, 4x29"
B1_size_512_512_8192.png,B1,512,8192,1,16,512,512,"4x30, 3x30"
B1_size_512_1024_2560.png,B1,1024,2560,2,5,512,512,6x11
B1_size_512_1024_3072.png,B1,1024,3072,2,6,512,512,"6x12, 6x13"
B1_size_512_1024_3584.png,B1,1024,3584,2,7,512,512,"6x14, 5x14, 5x15"
B1_size_512_1024_4096.png,B1,1024,4096,2,8,512,512,"6x15, 5x16, 6x16"
B1_size_512_1024_4608.png,B1,1024,4608,2,9,512,512,"6x17, 5x17, 5x18, 6x18"
B1_size_512_1024_5120.png,B1,1024,5120,2,10,512,512,"6x19, 5x19, 5x20, 6x20"
B1_size_512_1024_5632.png,B1,1024,5632,2,11,512,512,"6x21, 5x21, 6x22"
B1_size_512_1024_6144.png,B1,1024,6144,2,12,512,512,"5x22, 5x23, 6x23"
B1_size_512_1024_6656.png,B1,1024,6656,2,13,512,512,"6x24, 5x24, 6x25, 5x25"
B1_size_512_1024_7168.png,B1,1024,7168,2,14,512,512,"6x26, 5x26, 5x27, 6x27"
B1_size_512_1024_7680.png,B1,1024,7680,2,15,512,512,"6x28, 5x28, 5x29, 6x29"
B1_size_512_1024_8192.png,B1,1024,8192,2,16,512,512,"5x30, 6x30"
B1_size_512_1536_2560.png,B1,1536,2560,3,5,512,512,7x11
